"MAdisID","LEAIDtarget","target","targetrow","nmatch","numSchoolstarget","GSLOtarget","GSHItarget","MAdisIDmatch","LEAID","matchdis","OPERATIONAL_SCHOOLS","GSLO","GSHI"
"06160000","2500542","Ayer Shirley School District",0,11,"4","PK","12","02100000","2508850","Northampton","6","PK","12"
"06160000","2500542","Ayer Shirley School District",0,11,"4","PK","12","02780000","2510920","South Hadley","4","PK","12"
"00200000","2502310","Barnstable",1,11,"9","PK","12","00200000","2502310","Barnstable","9","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","06450000","2504140","Dennis-Yarmouth","6","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","01650000","2507170","Malden","7","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","01700000","2507320","Marlborough","7","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","01810000","2507740","Methuen","5","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","01850000","2507860","Milford","6","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","02740000","2510890","Somerville","11","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","02850000","2511250","Stoughton","8","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","03080000","2512000","Waltham","10","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","03320000","2512510","West Springfield","9","PK","12"
"00200000","2502310","Barnstable",0,11,"9","PK","12","03470000","2513200","Woburn","10","PK","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",1,11,"1","6","12","35020000","2500550","Baystate Academy Charter Public School (District)","1","6","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","04120000","2500021","Academy Of the Pacific Rim Charter Public (District)","1","5","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","35090000","2500552","Argosy Collegiate Charter School (District)","1","6","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","04110000","2500526","Boston Green Academy Horace Mann Charter School (District)","1","6","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","04160000","2500080","Boston Preparatory Charter Public (District)","1","6","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","04380000","2500070","Codman Academy Charter Public (District)","1","PK","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","04100000","2500075","Excel Academy Charter (District)","1","5","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","04960000","2500519","Global Learning Charter Public (District)","1","5","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","39010000","2500551","Greenfield Commonwealth Virtual District","1","KG","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","04690000","2500066","MATCH Charter Public School (District)","1","PK","12"
"35020000","2500550","Baystate Academy Charter Public School (District)",0,11,"1","6","12","04440000","2500029","Neighborhood House Charter (District)","1","PK","12"
"00230000","2502400","Bedford",1,11,"4","PK","12","00230000","2502400","Bedford","4","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","00140000","2502100","Ashland","5","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","00560000","2503510","Chelmsford","8","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","01360000","2506240","Holliston","4","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","01640000","2507140","Lynnfield","5","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","01780000","2507620","Melrose","8","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","07100000","2507680","Mendon-Upton","4","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","07250000","2508310","Nashoba","6","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","03050000","2511910","Wakefield","7","PK","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","03150000","2512210","Wayland","5","KG","12"
"00230000","2502400","Bedford",0,11,"4","PK","12","03300000","2512750","Weston","5","PK","12"
"00240000","2502430","Belchertown",1,11,"5","PK","12","00240000","2502430","Belchertown","5","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","06100000","2502040","Ashburnham-Westminster","5","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","00250000","2502460","Bellingham","6","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","00520000","2503360","Carver","2","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","00710000","2503990","Danvers","7","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","00830000","2504440","East Bridgewater","3","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","00870000","2504500","East Longmeadow","5","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","07350000","2508790","North Middlesex","7","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","02180000","2509000","Norton","5","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","02610000","2510470","Sandwich","4","PK","12"
"00240000","2502430","Belchertown",0,11,"5","PK","12","02840000","2511220","Stoneham","5","PK","12"
"00250000","2502460","Bellingham",1,11,"6","PK","12","00250000","2502460","Bellingham","6","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","00070000","2501860","Amesbury","5","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","06160000","2500542","Ayer Shirley School District","4","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","00240000","2502430","Belchertown","5","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","00730000","2504050","Dedham","7","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","00990000","2504950","Foxborough","5","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","02100000","2508850","Northampton","6","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","02180000","2509000","Norton","5","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","02780000","2510920","South Hadley","4","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","02840000","2511220","Stoneham","5","PK","12"
"00250000","2502460","Bellingham",0,11,"6","PK","12","03040000","2511850","Uxbridge","4","PK","12"
"00260000","2502490","Belmont",1,11,"6","PK","12","00260000","2502490","Belmont","6","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","06000000","2501710","Acton-Boxborough","9","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","00100000","2501980","Arlington","11","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","00460000","2503150","Brookline","13","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","00480000","2503240","Burlington","6","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","01390000","2506330","Hopkinton","6","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","01550000","2506840","Lexington","10","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","01980000","2508340","Natick","8","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","02660000","2510620","Sharon","6","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","03070000","2511970","Walpole","8","PK","12"
"00260000","2502490","Belmont",0,11,"6","PK","12","03210000","2512600","Westborough","6","PK","12"
"04200000","2500022","Benjamin Banneker Charter Public (District)",1,11,"1","PK","6","04200000","2500022","Benjamin Banneker Charter Public (District)","1","PK","6"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","04810000","2500039","Boston Renaissance Charter Public (District)","1","PK","6"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","00450000","2503120","Brookfield","1","PK","6"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","04070000","2500543","Dudley Street Neighborhood Charter School (District)","1","PK","5"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","00850000","2504530","Eastham","1","PK","5"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","06850000","2506000","Hawlemont","1","PK","6"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","01350000","2506210","Holland","1","PK","6"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","04920000","2500089","Martin Luther King Jr. Charter School of Excellence (District)","1","KG","5"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","02720000","2510800","Shutesbury","1","PK","6"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","35100000","2500557","Springfield Preparatory Charter School (District)","1","KG","7"
"04200000","2500022","Benjamin Banneker Charter Public (District)",0,11,"1","PK","6","02890000","2511370","Sunderland","1","PK","6"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",1,11,"1","KG","8","04470000","2500030","Benjamin Franklin Classical Charter Public (District)","1","KG","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","00510000","2503330","Carlisle","1","PK","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","04260000","2500538","Community Day Charter Public School - Gateway (District)","1","PK","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","04310000","2500535","Community Day Charter Public School - R. Kingman Webster (District)","1","PK","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","04390000","2500060","Conservatory Lab Charter (District)","1","PK","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","01090000","2505340","Gosnold","1","UG","UG"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","04550000","2500083","Hill View Montessori Charter Public (District)","1","KG","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","04500000","2500031","Hilltown Cooperative Charter Public (District)","1","KG","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","04540000","2500032","Lawrence Family Development Charter (District)","1","PK","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","04640000","2500034","Marblehead Community Charter Public (District)","1","4","8"
"04470000","2500030","Benjamin Franklin Classical Charter Public (District)",0,11,"1","KG","8","04820000","2500062","River Valley Charter (District)","1","KG","8"
"00270000","2502520","Berkley",1,11,"2","PK","8","00270000","2502520","Berkley","2","PK","8"
"00270000","2502520","Berkley",0,11,"2","PK","8","00030000","2501740","Acushnet","2","PK","8"
"00270000","2502520","Berkley",0,11,"2","PK","8","00670000","2503840","Concord","4","PK","8"
"00270000","2502520","Berkley",0,11,"2","PK","8","01090000","2505340","Gosnold","1","UG","UG"
"00270000","2502520","Berkley",0,11,"2","PK","8","01570000","2506900","Lincoln","3","PK","8"
"00270000","2502520","Berkley",0,11,"2","PK","8","02130000","2508880","Northborough","5","KG","8"
"00270000","2502520","Berkley",0,11,"2","PK","8","02630000","2510530","Savoy","1","PK","6"
"00270000","2502520","Berkley",0,11,"2","PK","8","02730000","2510860","Somerset","4","PK","8"
"00270000","2502520","Berkley",0,11,"2","PK","8","02760000","2510980","Southborough","4","PK","8"
"00270000","2502520","Berkley",0,11,"2","PK","8","02880000","2511340","Sudbury","5","PK","8"
"00270000","2502520","Berkley",0,11,"2","PK","8","07740000","2500043","Up-Island Regional","2","PK","8"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",1,11,"1","6","12","04140000","2500079","Berkshire Arts and Technology Charter Public (District)","1","6","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","04120000","2500021","Academy Of the Pacific Rim Charter Public (District)","1","5","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","35020000","2500550","Baystate Academy Charter Public School (District)","1","6","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","39010000","2500551","Greenfield Commonwealth Virtual District","1","KG","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","35160000","2500588","Hampden Charter School of Science West (District)","1","6","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","04660000","2500035","Martha's Vineyard Charter (District)","1","KG","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","04440000","2500029","Neighborhood House Charter (District)","1","PK","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","04790000","2500044","Pioneer Valley Performing Arts Charter Public (District)","1","7","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","07550000","2509900","Ralph C Mahar","1","7","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","04850000","2500084","Salem Academy Charter (District)","1","6","12"
"04140000","2500079","Berkshire Arts and Technology Charter Public (District)",0,11,"1","6","12","04740000","2500073","Sizer School: A North Central Charter Essential (District)","1","7","12"
"06180000","2502530","Berkshire Hills",1,11,"3","PK","12","06180000","2502530","Berkshire Hills","3","PK","12"
"06180000","2502530","Berkshire Hills",0,11,"3","PK","12","00180000","2502250","Avon","2","PK","12"
"06180000","2502530","Berkshire Hills",0,11,"3","PK","12","00860000","2504590","Easthampton","5","PK","12"
"06180000","2502530","Berkshire Hills",0,11,"3","PK","12","01110000","2505400","Granby","2","PK","12"
"06180000","2502530","Berkshire Hills",0,11,"3","PK","12","01330000","2506150","Holbrook","2","PK","12"
"06180000","2502530","Berkshire Hills",0,11,"3","PK","12","01510000","2506720","Leicester","4","PK","12"
"06180000","2502530","Berkshire Hills",0,11,"3","PK","12","01720000","2507440","Mashpee","4","PK","12"
